keyword,timestamp,pos_hype,neg_hype
$TSLA,2020-03-29 10:49:48,3,0
$TSLA,2020-03-29 10:53:10,5,0
$TSLA,2020-03-29 11:01:01,1,3
$TSLA,2020-03-29 11:06:53,0,3
$TSLA,2020-03-29 11:08:55,4,0
$TSLA,2020-03-29 11:21:05,16,0
$TSLA,2020-03-29 11:30:58,0,4
$TSLA,2020-03-29 11:34:12,1,0
$TSLA,2020-03-29 11:36:38,1,0
$TSLA,2020-03-29 11:41:09,2,0
$TSLA,2020-03-29 11:49:53,7,0
$TSLA,2020-03-29 11:55:34,1,0
$TSLA,2020-03-29 11:57:45,0,15
$TSLA,2020-03-29 11:59:16,2,0
$TSLA,2020-03-29 12:00:34,1,0
$TSLA,2020-03-29 12:01:51,5,0
$TSLA,2020-03-29 12:04:47,0,1
$TSLA,2020-03-29 12:06:11,1,0
$TSLA,2020-03-29 12:08:59,1,0
$TSLA,2020-03-29 12:13:19,1,0
$TSLA,2020-03-29 12:17:39,1,0
$TSLA,2020-03-29 12:21:19,3,0
$TSLA,2020-03-29 12:23:26,0,2
$TSLA,2020-03-29 12:25:22,0,4
$TSLA,2020-03-29 12:30:27,1,0
$TSLA,2020-03-29 12:37:16,22,0
$TSLA,2020-03-29 12:42:31,7,86
$TSLA,2020-03-29 12:44:12,0,1
$TSLA,2020-03-29 12:47:23,1,3
$TSLA,2020-03-29 12:49:44,1,0
$TSLA,2020-03-29 12:51:51,0,2
$TSLA,2020-03-29 12:53:37,0,2
$TSLA,2020-03-29 12:55:29,1,1
$TSLA,2020-03-29 12:58:46,2,3
$TSLA,2020-03-29 13:01:28,1,0
$TSLA,2020-03-29 13:07:59,0,4
$TSLA,2020-03-29 13:19:41,2,3
$TSLA,2020-03-29 13:23:32,3,0
$TSLA,2020-03-29 13:28:57,7,22
$TSLA,2020-03-29 13:31:50,1,2
$TSLA,2020-03-29 13:35:03,6,0
$TSLA,2020-03-29 13:38:29,9,0
$TSLA,2020-03-29 13:39:52,7,0
$TSLA,2020-03-29 13:42:13,9,0
$TSLA,2020-03-29 13:44:30,1,5
$TSLA,2020-03-29 13:45:33,0,7
$TSLA,2020-03-29 13:47:56,0,1
$TSLA,2020-03-29 13:50:23,0,12
$TSLA,2020-03-29 13:53:08,23,0
$TSLA,2020-03-29 13:56:30,36,0
$TSLA,2020-03-29 14:02:09,2,0
$TSLA,2020-03-29 14:08:35,0,10
$TSLA,2020-03-29 14:13:04,1,0
$TSLA,2020-03-29 14:16:26,5,0
$TSLA,2020-03-29 14:19:48,0,1
$TSLA,2020-03-29 14:29:13,8,84
$TSLA,2020-03-29 14:30:25,9,0
$TSLA,2020-03-29 14:32:50,0,2
$TSLA,2020-03-29 14:34:48,1,4
$TSLA,2020-03-29 14:36:12,3,0
$TSLA,2020-03-29 14:39:31,0,1
$TSLA,2020-03-29 14:42:38,28,0
$TSLA,2020-03-29 14:51:12,2,0
$TSLA,2020-03-29 14:52:28,30,5
$TSLA,2020-03-29 14:54:52,2,0
$TSLA,2020-03-29 15:01:22,1,0
$TSLA,2020-03-29 15:02:43,0,3
$TSLA,2020-03-29 15:04:27,1,19
$TSLA,2020-03-29 15:07:57,2,0
$TSLA,2020-03-29 15:13:02,8,0
$TSLA,2020-03-29 15:14:53,16,1
$TSLA,2020-03-29 15:16:55,0,1
$TSLA,2020-03-29 15:19:41,0,4
$TSLA,2020-03-29 15:22:06,16,53
$TSLA,2020-03-29 15:23:08,3,0
$TSLA,2020-03-29 15:27:20,4,0
$TSLA,2020-03-29 15:29:53,0,1
$TSLA,2020-03-29 15:32:11,0,31
$TSLA,2020-03-29 15:36:02,0,19
$TSLA,2020-03-29 15:39:59,4,96
$TSLA,2020-03-29 15:43:16,15,0
$TSLA,2020-03-29 15:44:30,26,80
$TSLA,2020-03-29 15:47:26,5,10
$TSLA,2020-03-29 15:48:35,1,1
$TSLA,2020-03-29 15:50:06,4,0
$TSLA,2020-03-29 15:51:10,8,0
$TSLA,2020-03-29 15:53:15,0,4
$TSLA,2020-03-29 15:54:39,14,0
$TSLA,2020-03-29 15:59:31,2,0
$TSLA,2020-03-29 16:00:35,2,0
$TSLA,2020-03-29 16:01:47,0,2
$TSLA,2020-03-29 16:03:38,1,1
$TSLA,2020-03-29 16:06:37,2,0
$TSLA,2020-03-29 16:08:23,2,0
$TSLA,2020-03-29 16:10:44,0,1
$TSLA,2020-03-29 16:13:28,5,22
$TSLA,2020-03-29 16:14:42,0,1
$TSLA,2020-03-29 16:17:08,2,3
$TSLA,2020-03-29 16:19:46,4,0
$TSLA,2020-03-29 16:22:40,4,0
$TSLA,2020-03-29 16:24:22,3,0
$TSLA,2020-03-29 16:25:33,11,0
$TSLA,2020-03-29 16:27:04,1,7
$TSLA,2020-03-29 16:29:24,0,1
$TSLA,2020-03-29 16:30:39,4,0
$TSLA,2020-03-29 16:37:41,11,0
$TSLA,2020-03-29 16:38:54,5,2
$TSLA,2020-03-29 16:40:58,0,1
$TSLA,2020-03-29 16:42:20,4,2
$TSLA,2020-03-29 16:43:32,1,0
$TSLA,2020-03-29 16:44:34,10,1
$TSLA,2020-03-29 16:46:32,4,0
$TSLA,2020-03-29 16:47:37,0,5
$TSLA,2020-03-29 16:49:15,4,0
$TSLA,2020-03-29 16:52:17,2,0
$TSLA,2020-03-29 16:54:44,19,0
$TSLA,2020-03-29 16:56:08,0,2
$TSLA,2020-03-29 16:58:19,1,0
$TSLA,2020-03-29 17:00:50,4,0
$TSLA,2020-03-29 17:09:02,2,0
$TSLA,2020-03-29 17:10:46,3,0
$TSLA,2020-03-29 17:18:36,14,0
$TSLA,2020-03-29 17:20:05,2,0
$TSLA,2020-03-29 17:21:12,3,0
$TSLA,2020-03-29 17:25:37,1,0
$TSLA,2020-03-29 17:28:56,5,0
$TSLA,2020-03-29 17:31:28,9,1
$TSLA,2020-03-29 17:35:16,1,3
$TSLA,2020-03-29 17:37:05,1,0
$TSLA,2020-03-29 17:41:12,1,0
$TSLA,2020-03-29 17:43:49,0,2
$TSLA,2020-03-29 17:49:58,0,4
$TSLA,2020-03-29 17:55:34,33,0
$TSLA,2020-03-29 17:59:19,8,17
$TSLA,2020-03-29 18:00:32,1,0
$TSLA,2020-03-29 18:01:46,0,4
$TSLA,2020-03-29 18:03:43,3,0
$TSLA,2020-03-29 18:05:03,2,0
$TSLA,2020-03-29 18:07:35,7,0
$TSLA,2020-03-29 18:10:41,14,1
$TSLA,2020-03-29 18:11:42,0,4
$TSLA,2020-03-29 18:12:46,0,2
$TSLA,2020-03-29 18:17:32,0,186
$TSLA,2020-03-29 18:19:41,11,0
$TSLA,2020-03-29 18:23:19,20,63
$TSLA,2020-03-29 18:26:15,0,24
$TSLA,2020-03-29 18:27:19,1,0
$TSLA,2020-03-29 18:34:25,0,68
$TSLA,2020-03-29 18:36:05,7,0
$TSLA,2020-03-29 18:37:50,21,0
$TSLA,2020-03-29 18:38:52,0,8
$TSLA,2020-03-29 18:41:51,14,0
$TSLA,2020-03-29 18:43:06,0,3
$TSLA,2020-03-29 18:45:37,4,0
$TSLA,2020-03-29 18:47:20,20,0
$TSLA,2020-03-29 18:49:10,0,7
$TSLA,2020-03-29 18:52:27,0,2
$TSLA,2020-03-29 18:53:47,0,5
$TSLA,2020-03-29 18:57:33,0,7
$TSLA,2020-03-29 18:58:37,2,0
$TSLA,2020-03-29 19:00:31,4,1
$TSLA,2020-03-29 19:03:25,0,9
$TSLA,2020-03-29 19:04:59,0,4
$TSLA,2020-03-29 19:06:09,9,0
$TSLA,2020-03-29 19:07:41,4,7
$TSLA,2020-03-29 19:12:36,43,12
$TSLA,2020-03-29 19:13:50,5,0
$TSLA,2020-03-29 19:15:30,9,0
$TSLA,2020-03-29 19:16:40,1,17
$TSLA,2020-03-29 19:22:54,2,1
$TSLA,2020-03-29 19:25:55,0,1
$TSLA,2020-03-29 19:27:17,1,0
$TSLA,2020-03-29 19:30:01,32,0
$TSLA,2020-03-29 19:37:41,8,0
$TSLA,2020-03-29 19:39:06,0,7
$TSLA,2020-03-29 19:41:00,0,90
$TSLA,2020-03-29 19:45:13,15,0
$TSLA,2020-03-29 19:53:11,2,33
$TSLA,2020-03-29 19:54:57,4,3
$TSLA,2020-03-29 19:57:12,4,0
$TSLA,2020-03-29 20:00:58,1,0
$TSLA,2020-03-29 20:04:27,1,0
$TSLA,2020-03-29 20:05:33,11,0
$TSLA,2020-03-29 20:07:45,0,162
$TSLA,2020-03-29 20:11:44,5,0
$TSLA,2020-03-29 20:15:02,1,0
$TSLA,2020-03-29 20:16:26,6,0
$TSLA,2020-03-29 20:21:26,7,0
$TSLA,2020-03-29 20:22:31,6,0
$TSLA,2020-03-29 20:24:39,0,3
$TSLA,2020-03-29 20:29:39,0,2
$TSLA,2020-03-29 20:34:31,1,0
$TSLA,2020-03-29 20:36:45,0,5
$TSLA,2020-03-29 20:37:46,3,0
$TSLA,2020-03-29 20:39:15,0,1
$TSLA,2020-03-29 20:40:54,1,1
$TSLA,2020-03-29 20:42:31,0,2
$TSLA,2020-03-29 20:55:46,157,0
$TSLA,2020-03-29 21:00:30,17,1
$TSLA,2020-03-29 21:02:05,1,0
$TSLA,2020-03-29 21:05:38,108,0
$TSLA,2020-03-29 21:06:42,0,27
$TSLA,2020-03-29 21:08:31,2,2
$TSLA,2020-03-29 21:14:45,2,0
$TSLA,2020-03-29 21:21:59,0,2
$TSLA,2020-03-29 21:24:04,6,0
$TSLA,2020-03-29 21:25:46,6,0
$TSLA,2020-03-29 21:27:21,6,2
$TSLA,2020-03-29 21:30:32,4,0
$TSLA,2020-03-29 21:31:36,0,13
$TSLA,2020-03-29 21:33:28,0,3
$TSLA,2020-03-29 21:38:04,1,0
$TSLA,2020-03-29 21:39:06,0,2
$TSLA,2020-03-29 21:40:51,0,6
$TSLA,2020-03-29 21:45:29,0,1
$TSLA,2020-03-29 21:49:02,12,0
$TSLA,2020-03-29 21:52:35,4,6
$TSLA,2020-03-29 21:55:36,45,0
$TSLA,2020-03-29 21:57:53,0,2
$TSLA,2020-03-29 21:59:32,36,0
$TSLA,2020-03-29 22:01:18,2,19
$TSLA,2020-03-29 22:02:33,18,17
$TSLA,2020-03-29 22:06:13,1,0
$TSLA,2020-03-29 22:08:20,8,0
$TSLA,2020-03-29 22:10:52,9,0
$TSLA,2020-03-29 22:20:31,0,1
$TSLA,2020-03-29 22:23:03,0,1
$TSLA,2020-03-29 22:24:07,39,0
$TSLA,2020-03-29 22:27:32,5,0
$TSLA,2020-03-29 22:32:40,54,0
$TSLA,2020-03-29 22:34:18,4,0
$TSLA,2020-03-29 22:37:06,7,0
$TSLA,2020-03-29 22:38:10,0,9
$TSLA,2020-03-29 22:40:06,2,3
$TSLA,2020-03-29 22:42:32,1,0
$TSLA,2020-03-29 22:43:46,8,0
$TSLA,2020-03-29 22:47:07,0,5
$TSLA,2020-03-29 22:50:03,0,3
$TSLA,2020-03-29 22:52:34,0,4
$TSLA,2020-03-29 22:53:52,0,25
$TSLA,2020-03-29 22:55:01,1,1
$TSLA,2020-03-29 22:56:08,2,0
$TSLA,2020-03-29 22:57:31,1,0
$TSLA,2020-03-29 22:58:40,3,0
$TSLA,2020-03-29 22:59:51,0,1
$TSLA,2020-03-29 23:00:52,0,12
$TSLA,2020-03-29 23:01:53,0,3
$TSLA,2020-03-29 23:02:59,3,0
$TSLA,2020-03-29 23:04:17,3,0
$TSLA,2020-03-29 23:05:36,4,0
$TSLA,2020-03-29 23:09:33,0,3
$TSLA,2020-03-29 23:11:23,4,0
$TSLA,2020-03-29 23:13:56,0,13
$TSLA,2020-03-29 23:16:02,12,5
$TSLA,2020-03-29 23:18:28,2,13
$TSLA,2020-03-29 23:20:36,0,3
$TSLA,2020-03-29 23:22:19,8,0
$TSLA,2020-03-29 23:23:41,1,0
$TSLA,2020-03-29 23:24:47,10,0
$TSLA,2020-03-29 23:37:31,1,0
$TSLA,2020-03-29 23:40:00,18,0
$TSLA,2020-03-29 23:41:38,0,1
$TSLA,2020-03-29 23:43:26,2,0
$TSLA,2020-03-29 23:44:32,23,0
$TSLA,2020-03-29 23:45:35,1,0
$TSLA,2020-03-29 23:49:34,82,30
$TSLA,2020-03-29 23:51:56,0,3
$TSLA,2020-03-29 23:54:46,1,6
$TSLA,2020-03-29 23:56:17,363,1
$TSLA,2020-03-29 23:58:39,4,1
$TSLA,2020-03-29 23:59:50,1,0
$ZM,2020-03-23 08:59:57,3,13
$ZM,2020-03-23 09:13:16,1,0
$ZM,2020-03-23 09:26:21,0,3
$ZM,2020-03-23 09:38:40,14,0
$ZM,2020-03-23 09:45:31,1,0
$ZM,2020-03-23 10:14:40,4,0
$ZM,2020-03-23 10:26:00,1,0
$ZM,2020-03-23 11:17:29,14,0
$ZM,2020-03-23 11:35:09,3,0
$ZM,2020-03-23 11:46:28,1,0
$ZM,2020-03-23 11:47:50,0,2
$ZM,2020-03-23 12:00:45,0,3
$ZM,2020-03-23 12:09:19,3,0
$ZM,2020-03-23 12:10:20,0,14
$ZM,2020-03-23 12:11:43,3,0
$ZM,2020-03-23 12:17:37,11,0
$ZM,2020-03-23 12:18:49,1,0
$ZM,2020-03-23 12:22:11,1,0
$ZM,2020-03-23 12:26:09,0,7
$ZM,2020-03-23 12:28:50,3,0
$ZM,2020-03-23 12:30:46,1,0
$ZM,2020-03-23 12:35:51,4,0
$ZM,2020-03-23 12:41:02,0,3
$ZM,2020-03-23 12:42:49,0,2
$ZM,2020-03-23 12:43:51,0,1
$ZM,2020-03-23 12:45:43,48,0
$ZM,2020-03-23 12:46:55,5,0
$ZM,2020-03-23 12:48:44,0,4
$ZM,2020-03-23 12:50:09,19,0
$ZM,2020-03-23 12:56:18,4,0
$ZM,2020-03-23 12:57:26,4,24
$ZM,2020-03-23 12:58:28,0,3
$ZM,2020-03-23 13:00:56,1,0
$ZM,2020-03-23 13:06:22,0,1
$ZM,2020-03-23 13:11:33,16,0
$ZM,2020-03-23 13:13:06,36,0
$ZM,2020-03-23 13:14:26,2,0
$ZM,2020-03-23 13:15:33,3,0
$ZM,2020-03-23 13:17:00,1,2
$ZM,2020-03-23 13:20:55,0,1
$ZM,2020-03-23 13:27:11,6,0
$ZM,2020-03-23 13:29:55,3,3
$ZM,2020-03-23 13:31:08,12,0
$ZM,2020-03-23 13:33:58,0,2
$ZM,2020-03-23 13:35:11,222,0
$ZM,2020-03-23 13:36:41,10,0
$ZM,2020-03-23 13:38:38,10,8
$ZM,2020-03-23 13:44:39,5,0
$ZM,2020-03-23 13:46:23,3,0
$ZM,2020-03-23 13:49:43,35,0
$ZM,2020-03-23 13:50:50,7,0
$ZM,2020-03-23 13:52:15,6,0
$ZM,2020-03-23 13:53:29,8,10
$ZM,2020-03-23 13:55:27,0,8
$ZM,2020-03-23 13:56:36,2,1
$ZM,2020-03-23 13:58:17,5,0
$ZM,2020-03-23 13:59:52,15,0
$ZM,2020-03-23 14:02:14,3,1
$ZM,2020-03-23 14:03:27,1,1
$ZM,2020-03-23 14:05:59,1,0
$ZM,2020-03-23 14:07:53,10,6
$ZM,2020-03-23 14:09:33,0,1
$ZM,2020-03-23 14:11:08,8,1
$ZM,2020-03-23 14:12:10,8,0
$ZM,2020-03-23 14:13:17,6,0
$ZM,2020-03-23 14:14:25,14,9
$ZM,2020-03-23 14:15:49,8,2
$ZM,2020-03-23 14:16:53,10,0
$ZM,2020-03-23 14:17:56,1,2
$ZM,2020-03-23 14:19:18,4,6
$ZM,2020-03-23 14:20:34,2,1
$ZM,2020-03-23 14:21:42,363,4
$ZM,2020-03-23 14:22:58,0,4
$ZM,2020-03-23 14:24:00,15,0
$ZM,2020-03-23 14:25:44,15,2
$ZM,2020-03-23 14:26:46,61,3
$ZM,2020-03-23 14:27:47,4,0
$ZM,2020-03-23 14:28:51,14,10
$ZM,2020-03-23 14:30:21,14,22
$ZM,2020-03-23 14:32:19,40,1
$ZM,2020-03-23 14:33:32,2,0
$ZM,2020-03-23 14:34:47,12,0
$ZM,2020-03-23 14:36:31,10,5
$ZM,2020-03-23 14:37:53,12,0
$ZM,2020-03-23 14:39:18,7,1
$ZM,2020-03-23 14:40:35,19,0
$ZM,2020-03-23 14:41:44,0,8
$ZM,2020-03-23 14:42:53,2,3
$ZM,2020-03-23 14:43:55,0,1
$ZM,2020-03-23 14:45:30,1,0
$ZM,2020-03-23 14:46:32,0,8
$ZM,2020-03-23 14:47:35,2,5
$ZM,2020-03-23 14:49:26,2,0
$ZM,2020-03-23 14:50:51,1,1
$ZM,2020-03-23 14:52:32,30,0
$ZM,2020-03-23 14:54:46,49,0
$ZM,2020-03-23 14:56:28,13,2
$ZM,2020-03-23 14:57:55,3,2
$ZM,2020-03-23 14:59:35,1,5
$ZM,2020-03-23 15:00:54,2,0
$ZM,2020-03-23 15:03:48,2,0
$ZM,2020-03-23 15:04:55,3,0
$ZM,2020-03-23 15:06:35,3,0
$ZM,2020-03-23 15:07:54,5,0
$ZM,2020-03-23 15:08:57,3,0
$ZM,2020-03-23 15:10:49,119,0
$ZM,2020-03-23 15:12:40,1,2
$ZM,2020-03-23 15:14:16,2,7
$ZM,2020-03-23 15:15:28,0,1
$ZM,2020-03-23 15:18:58,3,0
$ZM,2020-03-23 15:21:14,13,2
$ZM,2020-03-23 15:22:37,15,0
$ZM,2020-03-23 15:23:59,3,0
$ZM,2020-03-23 15:27:32,2,0
$ZM,2020-03-23 15:29:24,1,0
$ZM,2020-03-23 15:31:34,34,1
$ZM,2020-03-23 15:32:50,0,3
$ZM,2020-03-23 15:33:53,1,2
$ZM,2020-03-23 15:36:58,3,0
$ZM,2020-03-23 15:38:56,0,1
$ZM,2020-03-23 15:40:32,2,0
$ZM,2020-03-23 15:44:06,0,1
$ZM,2020-03-23 15:46:08,3,4
$ZM,2020-03-23 15:47:16,1,0
$ZM,2020-03-23 15:48:50,27,7
$ZM,2020-03-23 15:51:02,1,10
$ZM,2020-03-23 15:53:01,2,5
$ZM,2020-03-23 15:54:12,2,7
$ZM,2020-03-23 15:55:19,1,6
$ZM,2020-03-23 15:58:21,5,0
$ZM,2020-03-23 15:59:26,2,0
$ZM,2020-03-23 16:00:54,0,5
$ZM,2020-03-23 16:02:57,12,5
$ZM,2020-03-23 16:04:50,2,1
$ZM,2020-03-23 16:06:04,5,0
$ZM,2020-03-23 16:07:56,4,0
$ZM,2020-03-23 16:09:56,3,0
$ZM,2020-03-23 16:11:09,1,0
$ZM,2020-03-23 16:12:47,2,0
$ZM,2020-03-23 16:15:05,1,1
$ZM,2020-03-23 16:16:13,8,2
$ZM,2020-03-23 16:17:38,3,10
$ZM,2020-03-23 16:19:10,5,2
$ZM,2020-03-23 16:20:18,1,134
$ZM,2020-03-23 16:21:25,9,0
$ZM,2020-03-23 16:22:35,3,4
$ZM,2020-03-23 16:23:57,7,0
$ZM,2020-03-23 16:26:29,3,9
$ZM,2020-03-23 16:27:44,4,1
$ZM,2020-03-23 16:28:58,10,1
$ZM,2020-03-23 16:31:25,3,8
$ZM,2020-03-23 16:32:33,59,3
$ZM,2020-03-23 16:33:38,2,0
$ZM,2020-03-23 16:34:40,11,1
$ZM,2020-03-23 16:35:41,2,0
$ZM,2020-03-23 16:37:49,5,0
$ZM,2020-03-23 16:39:56,5,14
$ZM,2020-03-23 16:41:39,23,0
$ZM,2020-03-23 16:42:43,2,0
$ZM,2020-03-23 16:44:12,14,0
$ZM,2020-03-23 16:45:21,5,0
$ZM,2020-03-23 16:46:39,3,0
$ZM,2020-03-23 16:47:52,5,0
$ZM,2020-03-23 16:50:07,5,0
$ZM,2020-03-23 16:53:32,3,0
$ZM,2020-03-23 16:54:53,0,4
$ZM,2020-03-23 16:56:32,2,0
$ZM,2020-03-23 16:58:13,285,0
$ZM,2020-03-23 16:59:15,1,0
$ZM,2020-03-23 17:00:30,4,0
$ZM,2020-03-23 17:01:37,10,0
$ZM,2020-03-23 17:03:48,0,3
$ZM,2020-03-23 17:04:50,37,158
$ZM,2020-03-23 17:05:51,4,0
$ZM,2020-03-23 17:07:05,1,0
$ZM,2020-03-23 17:09:49,3,2
$ZM,2020-03-23 17:10:57,3,17
$ZM,2020-03-23 17:16:07,8,0
$ZM,2020-03-23 17:18:01,7,0
$ZM,2020-03-23 17:19:18,8,0
$ZM,2020-03-23 17:20:21,8,9
$ZM,2020-03-23 17:21:23,0,3
$ZM,2020-03-23 17:22:50,1,1
$ZM,2020-03-23 17:24:03,3,1
$ZM,2020-03-23 17:25:59,6,0
$ZM,2020-03-23 17:27:24,12,0
$ZM,2020-03-23 17:30:16,3,16
$ZM,2020-03-23 17:32:02,1,0
$ZM,2020-03-23 17:33:19,32,2
$ZM,2020-03-23 17:34:20,5,1
$ZM,2020-03-23 17:35:28,1,0
$ZM,2020-03-23 17:36:29,2,0
$ZM,2020-03-23 17:37:36,97,0
$ZM,2020-03-23 17:39:03,41,1
$ZM,2020-03-23 17:40:42,2,0
$ZM,2020-03-23 17:44:07,0,3
$ZM,2020-03-23 17:46:58,1,0
$ZM,2020-03-23 17:48:50,0,4
$ZM,2020-03-23 17:50:03,0,1
$ZM,2020-03-23 17:51:26,3,0
$ZM,2020-03-23 17:53:52,2,0
$ZM,2020-03-23 17:55:07,7,2
$ZM,2020-03-23 17:56:51,0,1
$ZM,2020-03-23 17:59:44,4,0
$ZM,2020-03-23 18:03:02,3,8
$ZM,2020-03-23 18:04:17,2,1
$ZM,2020-03-23 18:05:54,1,0
$ZM,2020-03-23 18:07:20,0,386
$ZM,2020-03-23 18:08:51,1,0
$ZM,2020-03-23 18:10:05,2,0
$ZM,2020-03-23 18:11:07,5,0
$ZM,2020-03-23 18:13:53,1,0
$ZM,2020-03-23 18:15:55,24,3
$ZM,2020-03-23 18:18:55,1,2
$ZM,2020-03-23 18:22:37,0,8
$ZM,2020-03-23 18:24:40,2,0
$ZM,2020-03-23 18:28:07,11,0
$ZM,2020-03-23 18:29:24,3,2
$ZM,2020-03-23 18:33:01,3,0
$ZM,2020-03-23 18:34:07,3,0
$ZM,2020-03-23 18:35:08,9,20
$ZM,2020-03-23 18:36:50,4,0
$ZM,2020-03-23 18:39:10,0,10
$ZM,2020-03-23 18:43:52,0,1
$ZM,2020-03-23 18:44:53,27,4
$ZM,2020-03-23 18:46:29,1,0
$ZM,2020-03-23 18:47:52,20,0
$ZM,2020-03-23 18:49:44,0,2
$ZM,2020-03-23 18:51:40,2,0
$ZM,2020-03-23 18:52:58,5,0
$ZM,2020-03-23 18:55:29,3,21
$ZM,2020-03-23 18:57:21,1,0
$ZM,2020-03-23 19:00:40,1,7
$ZM,2020-03-23 19:01:51,1,3
$ZM,2020-03-23 19:03:29,0,10
$ZM,2020-03-23 19:05:24,3,3
$ZM,2020-03-23 19:07:21,5,2
$ZM,2020-03-23 19:08:28,3,2
$ZM,2020-03-23 19:09:51,6,4
$ZM,2020-03-23 19:11:32,1,2
$ZM,2020-03-23 19:12:35,4,0
$ZM,2020-03-23 19:15:09,4,2
$ZM,2020-03-23 19:18:57,3,0
$ZM,2020-03-23 19:20:26,2,0
$ZM,2020-03-23 19:21:32,24,1
$ZM,2020-03-23 19:22:56,8,0
$ZM,2020-03-23 19:28:23,2,0
$ZM,2020-03-23 19:30:01,2,0
$ZM,2020-03-23 19:36:30,6,0
$ZM,2020-03-23 19:38:52,0,2
$ZM,2020-03-23 19:40:19,0,9
$ZM,2020-03-23 19:43:32,1,0
$ZM,2020-03-23 19:45:11,1,2
$ZM,2020-03-23 19:47:16,1,0
$ZM,2020-03-23 19:53:18,2,0
$ZM,2020-03-23 19:55:23,1,0
$ZM,2020-03-23 19:58:00,1,0
$ZM,2020-03-23 19:59:27,7,0
$ZM,2020-03-23 20:00:30,4,2
$ZM,2020-03-23 20:01:38,1,1
$ZM,2020-03-23 20:02:39,0,2
$ZM,2020-03-23 20:06:39,2,0
$ZM,2020-03-23 20:07:53,0,18
$ZM,2020-03-23 20:09:04,0,12
$ZM,2020-03-23 20:11:16,0,6
$ZM,2020-03-23 20:12:31,13,0
$ZM,2020-03-23 20:14:18,28,7
$ZM,2020-03-23 20:15:34,0,2
$ZM,2020-03-23 20:16:49,1,1
$ZM,2020-03-23 20:18:52,4,19
$ZM,2020-03-23 20:20:22,6,3
$ZM,2020-03-23 20:21:32,4,2
$ZM,2020-03-23 20:22:56,10,0
$ZM,2020-03-23 20:24:24,0,3
$ZM,2020-03-23 20:26:26,0,8
$ZM,2020-03-23 20:28:23,7,0
$ZM,2020-03-23 20:32:29,8,20
$ZM,2020-03-23 20:38:22,20,5
$ZM,2020-03-23 20:39:23,17,0
$ZM,2020-03-23 20:41:30,0,2
$ZM,2020-03-23 20:43:34,6,0
$ZM,2020-03-23 20:45:31,6,2
$ZM,2020-03-23 20:46:43,9,4
$ZM,2020-03-23 20:48:14,5,2
$ZM,2020-03-23 20:49:46,4,0
$ZM,2020-03-23 20:52:06,2,0
$ZM,2020-03-23 20:53:47,0,5
$ZM,2020-03-23 20:56:46,2,0
$ZM,2020-03-23 20:59:31,11,0
$ZM,2020-03-23 21:01:35,1,0
$ZM,2020-03-23 21:03:00,3,0
$ZM,2020-03-23 21:06:35,2,0
$ZM,2020-03-23 21:08:36,0,2
$ZM,2020-03-23 21:11:32,6,6
$ZM,2020-03-23 21:12:40,1,3
$ZM,2020-03-23 21:14:43,2,0
$ZM,2020-03-23 21:16:12,40,0
$ZM,2020-03-23 21:18:26,28,7
$ZM,2020-03-23 21:21:53,37,0
$ZM,2020-03-23 21:24:18,1,2
$ZM,2020-03-23 21:26:43,7,4
$ZM,2020-03-23 21:28:00,2,0
$ZM,2020-03-23 21:29:02,2,0
$ZM,2020-03-23 21:32:21,2,0
$ZM,2020-03-23 21:35:42,23,0
$ZM,2020-03-23 21:38:31,3,0
$ZM,2020-03-23 21:39:32,2,0
$ZM,2020-03-23 21:41:37,2,3
$ZM,2020-03-23 21:43:15,0,1
$ZM,2020-03-23 21:44:46,0,1
$ZM,2020-03-23 21:47:26,8,0
$ZM,2020-03-23 21:48:47,1,2
$ZM,2020-03-23 21:50:33,8,3
$ZM,2020-03-23 21:52:33,0,2
$ZM,2020-03-23 21:54:14,5,0
$ZM,2020-03-23 21:59:01,2,0
$ZM,2020-03-23 22:02:17,8,0
$ZM,2020-03-23 22:07:39,10,0
$ZM,2020-03-23 22:09:16,3,4
$ZM,2020-03-23 22:10:44,2,0
$ZM,2020-03-23 22:12:42,12,0
$ZM,2020-03-23 22:18:43,1,0
$ZM,2020-03-23 22:21:17,0,1
$ZM,2020-03-23 22:26:37,1,0
$ZM,2020-03-23 22:28:22,1,2
$ZM,2020-03-23 22:34:55,2,0
$ZM,2020-03-23 22:36:28,10,0
$ZM,2020-03-23 22:38:53,2,4
$ZM,2020-03-23 22:41:29,0,1
$ZM,2020-03-23 22:42:52,3,0
$ZM,2020-03-23 22:44:14,3,0
$ZM,2020-03-23 22:46:29,19,0
$ZM,2020-03-23 22:49:06,18,0
$ZM,2020-03-23 22:50:31,0,1
$ZM,2020-03-23 22:53:53,2,4
$ZM,2020-03-23 22:55:25,3,6
$ZM,2020-03-23 22:57:21,6,0
$ZM,2020-03-23 23:01:30,2,0
$ZM,2020-03-23 23:03:03,3,4
$ZM,2020-03-23 23:07:01,0,3
$ZM,2020-03-23 23:08:25,2,0
$ZM,2020-03-23 23:10:10,1,1
$ZM,2020-03-23 23:11:16,6,0
$ZM,2020-03-23 23:13:16,5,0
$ZM,2020-03-23 23:15:01,96,0
$ZM,2020-03-23 23:18:00,0,12
$ZM,2020-03-23 23:19:27,5,4
$ZM,2020-03-23 23:22:18,1,0
$ZM,2020-03-23 23:23:53,12,0
$ZM,2020-03-23 23:28:40,1,0
$ZM,2020-03-23 23:30:40,2,1
$ZM,2020-03-23 23:32:07,3,0
